10gs,-377.91100610120105
11gs,-377.8191086521917
13gs,-378.5040551024137
16pk,-340.9920854747598
184l,-158.5242405339085
185l,-158.47674296747692
186l,-158.60931229799886
187l,-158.40705884330416
188l,-158.1879546147671
1a07,-202.0375907139836
1a08,-101.49979641203456
1a09,-201.62707564108007
1a0q,-353.58073389186444
1a0t,-1114.6504799409672
1a1b,-202.58717506967028
1a1c,-202.44447238033555
1a1e,-201.94726115864185
1a28,-455.383087671073
1a2c,-278.8853697599238
1a30,-168.8566677248212
1a37,-393.1289054780377
1a3e,-269.1333195095565
1a42,-223.78641632665065
1a46,-266.36966802923735
1a4g,-691.9912123551942
1a4h,-199.3403725387523
1a4k,-738.862737540101
1a4q,-692.1093456741095
1a4r,-325.10878352649206
1a4w,-265.547561133879
1a50,-567.3438006387772
1a52,-422.4926232083338
1a5g,-267.8403743170217
1a5h,-472.5752726621281
1a5v,-128.35099228284756
1a61,-267.9419117408691
1a69,-599.6687413705133
1a7c,-326.2956838705456
1a7t,-374.9211020914223
1a7x,-189.4185552599995
1a85,-140.11397926865314
1a86,-140.16335116457046
1a8i,-795.8317260916697
1a8t,-378.3803333580552
1a94,-334.1054221664445
1a9m,-169.51503813893413
1a9q,-260.3536916219573
1a9u,-321.8144850650733
1aaq,-167.6393981950909
1abf,-257.23247195955446
1abt,-62.26046549345698
1acj,-473.27928465095147
1ad8,-269.8525834091598
1add,-314.62403522869874
1adl,-117.63826279999007
1af6,-1150.6601108840282
1afk,-222.84517140652235
1afl,-223.9731292903041
1ag9,-266.96646192204224
1agm,-401.8164175090036
1agw,-501.9465139017965
1aht,-270.34749094578075
1ahx,-725.5261591673507
1ahy,-725.3131770909026
1ai4,-702.7676389646385
1ai5,-702.626526560393
1ai6,-689.7508849242612
1ai7,-701.957153945178
1aid,-170.01174366929575
1aj6,-169.4789838494457
1aj7,-371.4190472011963
1ajn,-703.3991392669545
1ajp,-703.5311793343071
1ajq,-703.6778382655983
1ajv,-169.1959270319067
1ajx,-168.91456457990498
1akq,-122.55153605468286
1akr,-122.22593104607598
1akt,-123.6502160798417
1aku,-121.71198000663892
1akv,-122.21100550869184
1akw,-122.25993182248654
1al7,-312.9340199086222
1al8,-303.2149606196196
1alw,-322.7099921089545
1amk,-214.6031025265267
1amn,-468.9358004936459
1amw,-198.59040030117623
1anf,-309.94252390318815
1ao8,-146.6082413923633
1apb,-257.5026206644744
1aq1,-240.82959687379628
1aq7,-180.10511538217335
1aqc,-243.6153860857929
1aqi,-674.9119608702362
1aqj,-675.4780733007998
1at5,-123.61859839490695
1at6,-122.82390715881156
1atl,-376.4621859238342
1atr,-353.5440373761758
1au0,-184.88454742822265
1au2,-184.43750729594856
1auj,-181.0110661566944
1avd,-230.54171528334552
1avn,-224.2376461287092
1avp,-196.2796308484259
1awf,-276.3362489971765
1awh,-552.9863707673222
1awi,-240.98351343674912
1ax0,-203.02523567558987
1ax1,-202.30007631591968
1ax2,-203.0059497646407
1axr,-804.4553418827023
1axs,-730.1534282989479
1axz,-203.2549792821091
1ayu,-185.83890856998283
1ayv,-185.4516017046147
1azg,-61.51787548451974
1azl,-122.22565462583464
1azm,-226.5278843743098
1azx,-762.8426853241425
1b05,-479.4452190207261
1b0f,-196.8004301544504
1b0h,-478.67334753526495
1b11,-112.56054849370751
1b1h,-478.5760571455153
1b2h,-478.0069771987712
1b2i,-79.23856398373228
1b2m,-171.0007200864066
1b32,-479.10788050065526
1b3f,-479.1899759231658
1b3g,-479.32096679054894
1b3h,-478.8656062444711
1b3l,-955.1573779820784
1b40,-479.4773640795674
1b42,-266.4159667344933
1b46,-478.5572386790808
1b4d,-785.3193981365193
1b4h,-478.47491620026034
1b4z,-479.7590856810631
1b51,-479.4355318968399
1b52,-476.2952401646918
1b55,-302.99827437021946
1b56,-123.56513184648792
1b57,-586.0460096542732
1b58,-479.48136558585645
1b5g,-269.93186118485585
1b5h,-478.9076483822415
1b5i,-480.2892880070136
1b5j,-480.4603226324699
1b6h,-478.749746490123
1b6j,-170.0727611656677
1b6k,-164.67070083153854
1b6l,-164.73872405195615
1b6m,-164.71812498878452
1b6p,-164.64089176421368
1b74,-211.60132752418824
1b7h,-477.4751709377152
1b8n,-258.1135015171147
1b8o,-258.3399907778919
1b8y,-140.77451202537603
1b9j,-479.39999894344186
1b9s,-342.9779411971831
1b9t,-342.4057551008741
1b9v,-343.1310623248628
1ba8,-270.2167644018388
1bai,-227.0997146559116
1bap,-257.05664514677926
1bb0,-264.2585395960898
1bbz,-51.81586882463215
1bcd,-225.22459519045577
1bcj,-394.13504793240855
1bcu,-266.7628918785984
1bdl,-164.1776170544412
1bdq,-164.19274641882186
1bdr,-164.50745266506044
1bgo,-184.78244941858327
1bgq,-198.5815246640913
1bhx,-269.5672032083385
1bil,-557.2372133969197
1bim,-555.0631089318479
1bio,-207.22441807641616
1biw,-284.0874712398957
1bji,-361.3387012590432
1bjr,-246.956309588314
1bju,-180.39308895125004
1bjv,-180.24589486924788
1bkj,-422.0659638066186
1bkm,-97.9815550004252
1bky,-266.2509349395662
1bl4,-189.01761601379624
1bl6,-321.8933673625806
1bl7,-321.49188555355505
1bm2,-92.48404917377272
1bm6,-146.01189568923314
1bm7,-187.7511599553796
1bma,-218.87099426883407
1bmb,-99.89200836617302
1bmk,-321.6600446235889
1bmm,-274.7353067132144
1bmn,-272.541854664617
1bmq,-231.68480949435585
1bn1,-225.18592741898047
1bn3,-225.00819008242647
1bn4,-224.95922674518485
1bnm,-224.8265407796949
1bnn,-225.02140324543663
1bnq,-224.06813151799147
1bnt,-223.97418912831347
1bnu,-223.9363070908672
1bnv,-224.6370820893948
1bnw,-223.6853122944325
1bo5,-928.3786906211592
1bp0,-273.3083054475883
1bq3,-859.081287411922
1bq4,-856.06280968219
1bqm,-870.5008811684226
1bqn,-870.0730689721826
1bqo,-282.7305193731032
1br5,-256.9553310628731
1br6,-257.64001766593213
1br8,-743.7047674840137
1bra,-189.2512973952909
1bsk,-161.11283866259103
1bt6,-154.0564692275993
1btn,-95.07463811674435
1bty,-182.4825680287705
1bug,-592.6382314311898
1bux,-387.36182289517006
1bv7,-170.0767846334738
1bv9,-170.83951847373902
1bwa,-170.1923037735347
1bwb,-169.846107216422
1bwn,-302.518439584059
1bxl,-189.5132550704108
1bxo,-260.302562865928
1bxq,-262.78099733199804
1bzc,-278.80276676137913
1bzf,-146.34744064413687
1bzh,-284.1405358371862
1bzj,-279.4581719356488
1bzs,-145.19643185943204
1bzy,-768.6302369503178
1c12,-372.98053516842026
1c1r,-182.4794171508168
1c1u,-283.86263443878767
1c1v,-283.54939343259485
1c29,-566.4772591399269
1c2t,-368.3073368399191
1c3b,-620.5500944577542
1c3e,-368.3799292012093
1c3i,-281.5988956994672
1c3r,-663.4864400726659
1c3x,-664.5989343334869
1c4u,-268.0354737290333
1c4v,-277.05780839300377
1c4y,-268.5185020321272
1c50,-808.9109880547039
1c5c,-373.2112907236675
1c5n,-282.32604277767336
1c5o,-283.8818012667934
1c5p,-182.2254129591213
1c5q,-182.33165424804287
1c5s,-182.24637644136897
1c5t,-182.17739048858124
1c5x,-230.67094855410687
1c5y,-230.7680714893949
1c5z,-226.66293086485248
1c6y,-167.91697713520614
1c70,-168.393981370929
1c7e,-235.40244387792723
1c7f,-236.2470546785253
1c83,-280.541354437457
1c84,-282.0184028337331
1c85,-281.6721976703915
1c86,-279.3430457745791
1c87,-281.3908823235016
1c88,-281.0700813845944
1c8k,-809.6088181364239
1c8l,-792.6589289068326
1c8v,-565.6309607126921
1c9d,-565.9793364172978
1ca8,-264.560391664115
1caq,-141.17863285026337
1cbr,-263.12236000015105
1cbx,-270.85805604420244
1ce5,-180.2644660224537
1cea,-152.64442901815772
1ceb,-152.4149788653399
1cet,-256.9245053898468
1cgl,-291.7824371596608
1ch8,-395.6904398974862
1ci7,-545.7524139823646
1cil,-223.8314065511199
1cim,-223.57943454224315
1cin,-223.6623003974113
1ciz,-141.94411198330295
1cj1,-1093.2777228321766
1cka,-61.20516385866362
1ckb,-64.2611176318231
1clu,-156.70537495240083
1cnw,-223.7368212607962
1cnx,-223.52343314901245
1cny,-223.6255384477253
1cp6,-249.6829801617899
1cpi,-169.9537142940567
1cps,-271.07389857620643
1cqp,-312.5234838756026
1cs4,-648.7735767807197
1csh,-381.1298261822544
1csi,-381.5313398821364
1csr,-381.0703914631637
1css,-381.25564814172446
1ct8,-737.2882046217585
1ctr,-118.9944710933921
1ctt,-250.69873641002133
1ctu,-250.6588197515273
1cw2,-1134.1720551937128
1cwb,-140.71481353570894
1cwc,-140.97112329698268
1cx9,-566.2274576911828
1cyn,-150.44327534636582
1czc,-366.225867127335
1cze,-366.408523514153
1czk,-147.91435286011597
1czl,-146.52538971935928
1czo,-145.12565466736507
1czr,-147.89153816242887
1d04,-146.60596938212933
1d09,-850.6073205106258
1d1p,-282.2680015335965
1d2s,-155.55343199281324
1d3d,-272.00369039019137
1d3p,-271.84106953529334
1d3q,-271.66406779657626
1d3v,-515.5590234608632
1d4h,-169.25727042421525
1d4i,-169.26200267842398
1d4j,-169.28100975456385
1d4k,-164.57851732614088
1d4l,-164.78192086702214
1d4p,-271.99557781205726
1d4t,-99.49263143586106
1d4w,-193.58499022011748
1d4y,-166.11451549855687
1d5j,-284.5382600339459
1d5r,-278.58841852386377
1d6n,-374.8189377854903
1d6s,-563.8210574456518
1d6v,-367.395898357425
1d6w,-268.1370721189943
1d7i,-188.9436392438288
1d7j,-189.2611062310229
1d7x,-282.5504496438457
1d8e,-695.9020642325447
1d8f,-281.4351423708756
1d8m,-280.25131754965923
1d9i,-267.600432628347
1dar,-555.7080790594691
1db1,-228.0484804100606
1db4,-109.10930194695716
1db5,-109.20629080731534
1dbb,-371.0775446860227
1dbj,-372.89760104935306
1dbk,-371.98410110306514
1ddm,-139.04879126235252
1det,-85.62977009341017
1df8,-206.58242055138803
1dg9,-158.9755625470876
1dgm,-287.3255309673071
1dhi,-276.8390755483019
1dhj,-276.3195743738366
1di8,-248.482671956832
1di9,-320.4340675262817
1dif,-169.45950947502962
1dis,-145.96964850483403
1dkd,-524.6801391259529
1dl7,-190.07397141694548
1dm2,-238.80429282693933
1dmb,-310.49739970617475
1dmp,-168.86352699598496
1dmt,-664.2727543343983
1doj,-283.99755127366615
1dpu,-84.33140150014904
1dqn,-416.3059837555734
1dqx,-958.0711351925054
1drj,-240.43820656102147
1drk,-238.9998323689447
1drv,-231.77519553543425
1dth,-381.0233173762505
1dtq,-835.5937543878462
1dtt,-852.8072799649024
1dud,-112.29635472157402
1duv,-885.2801907591896
1dx6,-472.6413070006844
1dxp,-312.22380642392955
1dy4,-366.6959602069155
1dzj,-255.33470389095643
1dzk,-255.38243820332625
1dzm,-255.62979019946505
1dzp,-256.7439486314485
1e00,-256.91254605413747
1e02,-255.13999106778155
1e03,-773.4471151800752
1e06,-255.3515539202509
1e1y,-793.8266922583198
1e2k,-542.6405312703198
1e2l,-531.5397741785259
1e34,-218.8026033823628
1e37,-218.8675336131037
1e3g,-226.44964561963872
1e3v,-236.9896984972661
1e4h,-191.31776821472164
1e55,-890.3659422262831
1e5a,-190.76938556005783
1e5j,-256.99566723275973
1e66,-951.7995267331404
1e6q,-446.4404865194941
1e6s,-446.2527668377936
1e72,-445.7786594973397
1e8h,-964.8633875858568
1e9h,-971.226908844936
1eas,-219.093709471938
1eat,-219.10203753050047
1eb1,-274.4581649425178
1eb2,-180.7204973960797
1ebg,-748.0420208823472
1ebw,-168.7664726636037
1eby,-170.5049799630666
1ebz,-169.15332044796136
1ec0,-169.36549635718896
1ec1,-169.21609976210786
1ec2,-168.86547990161827
1ec3,-169.2253644495563
1ecv,-282.0523643377675
1eed,-249.9807509805335
1eef,-959.4411020435236
1eei,-466.8627611971518
1efi,-480.22070787818274
1efy,-310.7703528287004
1egh,-810.6360363049915
1eix,-823.05886101954
1ej4,-191.0459450735736
1ejn,-219.6328507775279
1ekb,-220.7737149535422
1ela,-218.8972057355161
1elb,-218.7239723431579
1elc,-218.707634302268
1eld,-218.9254563994044
1ele,-218.74422723385268
1elr,-124.80154188881876
1els,-372.4154893205682
1ent,-248.81162313331728
1enu,-345.45765520468564
1eoc,-426.1026298864738
1eoj,-270.28143721690327
1eol,-270.64223746110326
1eou,-225.36031242835955
1epo,-248.76057444601932
1epp,-248.57328868912583
1epq,-247.9865362320756
1ero,-244.5671302774525
1erq,-244.8023770702817
1err,-395.5282859530891
1esz,-230.4348189681996
1ets,-273.5450047069719
1ett,-273.89772934112165
1etz,-735.4036213799202
1eub,-135.1246966797138
1eve,-477.80447656593617
1ew8,-774.8115289702208
1ew9,-775.6019762338611
1ewj,-843.6427213147231
1ex8,-148.3945159107731
1exw,-249.40039854479065
1ez9,-622.9591511410365
1ezf,-920.2624799065673
1ezq,-256.9663042705543
1f0q,-311.4587353955419
1f0r,-257.46543056878494
1f0s,-257.61921424281786
1f0t,-180.26646196806817
1f0u,-180.6088134514736
1f1j,-207.28529039389548
1f28,-1115.9353059198293
1f2o,-235.5886474428992
1f2p,-232.08042926966323
1f3e,-345.13432317593777
1f3j,-734.4693752749199
1f40,-94.69177790539946
1f47,-143.77442189863746
1f4e,-242.21895771731292
1f4f,-481.1648021120445
1f4g,-479.9723068856616
1f4x,-360.8819431207337
1f4y,-358.2691487698191
1f57,-270.5625821860875
1f5k,-219.43703974133413
1f5l,-217.91023095145172
1f73,-1002.8681603236042
1f74,-507.7807743497361
1f7b,-502.2129008373089
1f8a,-153.5940493003825
1f8c,-361.75581125432353
1f8d,-361.83031135567353
1f8e,-361.8314576723
1f90,-393.80561499832265
1f92,-219.7478517356672
1f9g,-679.5273836990575
1fao,-91.35049008588804
1fax,-263.57455481928514
1fbm,-227.5539558831583
1fch,-581.4714465411473
1fcx,-214.00727633130228
1fcy,-214.86907634044732
1fcz,-214.03068076679503
1fd0,-214.1472859807465
1fd7,-958.327480245728
1fdq,-240.9090242656497
1fe3,-119.69986252453523
1ff1,-82.50501175451537
1fgi,-505.7140344876651
1fh7,-280.53793702585523
1fh8,-279.8454375493559
1fh9,-280.77113283533527
1fhd,-280.06500459360706
1fhr,-155.47584840556505
1fig,-361.7928727677168
1fjs,-257.63560556363933
1fkb,-94.52438054644809
1fkf,-94.46529882597852
1fkg,-94.71570136182396
1fkh,-94.83886856854674
1fki,-189.5552738876564
1fkn,-696.7388279734116
1fkw,-315.17466399576523
1fl3,-715.9093919099453
1fl6,-754.9164965084917
1flm,-220.6785495259712
1flr,-382.9256752690058
1fls,-123.69807970844585
1fmb,-93.25148953488647
1fo0,-577.2228817222989
1fo2,-414.3879942164613
1fo3,-413.64666655663456
1fpc,-265.62169013865366
1fpi,-541.016370302933
1fpp,-683.6346197406635
1fq4,-267.7032333612541
1fq5,-267.48610938825243
1fq6,-267.5608956797652
1fq7,-266.8823610976678
1fq8,-267.309375132167
1fsg,-418.7321829352104
1fsw,-618.3109311683285
1fsy,-618.8545997132873
1ft4,-264.60841217843915
1ft7,-249.49876707180783
1fta,-1066.651046104814
1ftj,-670.0324444501587
1ftk,-214.5146179123004
1ftl,-442.0985817699549
1ftm,-662.9653928719799
1fv0,-206.29139677970795
1fv9,-216.3087928076563
1fvt,-246.6139596099205
1fvv,-982.3732612823665
1fw0,-220.84877428652453
1fwe,-648.2717703602001
1fwu,-124.74043560744715
1fwv,-124.72235219078688
1fyr,-183.38081465700856
1fzj,-360.01502620550764
1fzk,-356.8900872025086
1fzm,-361.9686633762371
1fzo,-360.18217372385584
1fzq,-165.81640197623437
1g05,-271.1071465977944
1g1d,-224.91237862673023
1g1e,-106.53275685829232
1g27,-472.1884323045105
1g2a,-471.97143483601553
1g2k,-169.19488235426476
1g2l,-267.1148233489576
1g2m,-266.0455058473689
1g2o,-663.1111080588416
1g30,-270.7849264442802
1g32,-270.79642818924856
1g35,-169.11884904513946
1g36,-180.6925857458206
1g37,-266.0008652105295
1g3b,-180.3161975399304
1g3c,-180.4622065129538
1g3d,-180.5286487235444
1g3e,-180.3855178735932
1g3f,-112.10577843441936
1g3m,-522.8022153258372
1g42,-268.7385388118062
1g45,-225.2952816723567
1g46,-225.6926049561502
1g48,-225.4458416622628
1g49,-281.9570568740009
1g4j,-225.5191340353757
1g4k,-416.65189455619554
1g4o,-224.88488227794613
1g50,-652.711224376747
1g52,-225.3548821831168
1g53,-224.9299613411281
1g54,-225.34073455572457
1g5f,-269.17630023997003
1g5s,-240.76571281221905
1g6g,-251.83085712137583
1g6s,-375.9066810326558
1g74,-118.84244224713927
1g7f,-278.79174106218505
1g7g,-279.59808484002656
1g7p,-365.4085940656741
1g7q,-362.6139073590592
1g7v,-239.16583484735995
1g85,-297.61309325584887
1g98,-983.35408870377
1g9r,-251.89466902514272
1g9s,-317.81179530969195
1g9t,-316.0909122418585
1ga8,-251.8361272736276
1ga9,-616.5410325414089
1gaf,-371.0605240511834
1gag,-282.629193363358
1gah,-403.2868599793073
1gai,-403.5277953470828
1gar,-349.42060827930595
1gbq,-50.43201045265255
1gbt,-180.2751759400637
1gca,-276.11093491132823
1gcz,-309.09509545104106
1gfw,-219.2278309910205
1gfy,-280.0614617971598
1gfz,-793.5190265942095
1ggd,-190.04726566774823
1ggn,-809.1615171138176
1ghv,-282.261878467106
1ghw,-282.04130155706866
1ghy,-281.96399220461745
1ghz,-182.06776594468252
1gi1,-182.467960307704
1gi4,-182.8665693987309
1gi6,-182.16924563901745
1gi7,-226.80222301955487
1gi8,-226.90471343213284
1gi9,-226.69381538197032
1gj4,-275.2142376021014
1gj5,-282.0479161402295
1gj6,-182.83446950635067
1gj7,-228.38802974787976
1gj8,-231.23733993017
1gja,-231.2270850977676
1gjb,-226.3213660167279
1gjc,-227.38352231361984
1gjd,-231.28929008887312
1gmy,-632.8661208279259
1gni,-522.2104984043286
1gnj,-524.4866473266645
1gnm,-169.55542556817906
1gnn,-170.03814234598
1gno,-168.0471806064344
1gny,-125.3125106950967
1gpk,-473.5361286202568
1gpn,-471.4687013993766
1gpy,-808.3501794482421
1gqs,-476.4787794929807
1grp,-356.15370406642137
1gsf,-799.4444561048412
1gu3,-109.3010706710625
1gui,-137.67291982533723
1guw,-80.64712683077084
1gux,-301.44524994797354
1gvu,-249.4788080263185
1gvw,-245.03908020636607
1gvx,-250.30499819446263
1gwm,-135.29322970557962
1gwq,-453.4111081874418
1gwr,-444.0388882529299
1gwv,-509.62751573982285
1gww,-509.8254211977776
1gx0,-510.03452235277234
1gx4,-507.8475252628615
1gx8,-139.52829550461047
1gym,-276.47692153972025
1gyx,-134.06612069928286
1gyy,-134.13185767277085
1gz9,-203.9298592491723
1gzc,-202.97322666212224
1gzg,-611.4189205582632
1gzv,-500.0788566021311
1h01,-250.4027206939789
1h0a,-158.9153257492171
1h0r,-124.89304316717944
1h0w,-247.8735016895731
1h1b,-395.8192811388096
1h1h,-139.61720198393746
1h1p,-969.8660358734036
1h1q,-968.5887700934652
1h1r,-971.4897285565368
1h1s,-971.3910746908028
1h23,-471.6324398737035
1h24,-982.1376978786108
1h25,-963.606115444766
1h28,-995.5925454097662
1h2k,-337.362750229114
1h2t,-787.0916928315677
1h3h,-66.94225792693368
1h46,-370.3012976686932
1h4n,-225.473672059702
1h4w,-190.79069632840967
1h5u,-790.6220781859657
1h5v,-255.84852027890813
1h60,-337.69885671924624
1h61,-337.3349449192475
1h62,-337.4612326978304
1h6e,-193.7408665065066
1h6h,-128.43047829690494
1h79,-492.1230839766408
1h7a,-499.176920788909
1h8l,-355.2208782168334
1h8y,-436.3689673543448
1h9l,-222.2767414354996
1haa,-71.81737890757849
1hbj,-475.5830289853885
1hbv,-167.96374589222148
1hc9,-141.61649745128358
1hdq,-271.10742853626283
1hdt,-282.8008293878317
1hee,-1083.3602282342274
1hef,-87.05703032785483
1heg,-84.7921748058201
1hfs,-134.2314668322398
1hgt,-278.6798265787912
1hi3,-132.88006039641823
1hi4,-131.644882180177
1hi5,-131.3282191544719
1hih,-169.09127090093187
1hii,-172.2203897716766
1hiv,-167.37318505038866
1hiy,-387.1494792888961
1hk1,-499.3255473145335
1hk2,-503.042829769741
1hk3,-501.9599008295946
1hk4,-523.5594854627998
1hk5,-520.2649066915751
1hkj,-333.1157700598757
1hkk,-333.0288065134873
1hkm,-333.2514026979484
1hlf,-809.6219407906387
1hlk,-371.6100773224349
1hmr,-116.93149909933922
1hms,-116.81388977725344
1hmt,-117.26453692959907
1hn2,-299.15620765335467
1hn4,-231.16016443072465
1hnn,-489.5930146258629
1hos,-168.3329097535808
1hp0,-556.9942152367876
1hp5,-442.2127711276023
1hpo,-165.790571519941
1hps,-168.21695552374717
1hpv,-169.5385224409724
1hpx,-170.0348217747202
1hq5,-516.1256713932069
1hqf,-788.8598325398048
1hqg,-783.1506090591745
1hqh,-791.6504188633893
1hrn,-559.1261609916737
1hs6,-544.4113644090814
1hsg,-168.86130988145112
1hsh,-342.7126589287077
1hsl,-426.6935639397948
1hte,-172.71678057334205
1htf,-169.54413068943617
1htg,-169.9977318131605
1hti,-423.114711901402
1hty,-928.9483800692078
1hv5,-892.4718878618236
1hvh,-168.24999663949853
1hvi,-170.40939337333003
1hvj,-170.47654632428933
1hvk,-170.5911457182458
1hvl,-170.5231231662717
1hvr,-168.4793158934307
1hvs,-169.99934584090514
1hvy,-1067.4193567514528
1hwr,-169.46397091757527
1hww,-943.2138206781846
1hxb,-169.02590841057636
1hxk,-943.4471821362492
1hxw,-171.2147672873145
1hy7,-273.4607182694902
1hyo,-725.0424262960503
1hyv,-120.73143797261822
1hyz,-120.6495414204455
1i00,-522.9082869593952
1i2s,-484.33383607325374
1i37,-223.16325215587992
1i3z,-100.28430513918568
1i5d,-175.85780256568097
1i5h,-58.1277170950017
1i5r,-259.744377768656
1i72,-282.499218413552
1i7c,-286.6716026094968
1i7g,-230.9386327776197
1i7i,-459.797811658015
1i7m,-531.21909151042
1i7z,-739.2601207498417
1i80,-668.6895190673969
1i8h,-46.037793061866864
1i8i,-206.7765028079036
1i8j,-585.3248295903292
1i8z,-225.71686585687823
1i90,-225.60594340228656
1i91,-224.6529955969318
1i9l,-224.61387644543743
1i9m,-225.5293259528688
1i9n,-224.73659228327287
1i9o,-225.00029428051573
1i9p,-224.5318319269344
1i9q,-225.3267327787363
1iau,-194.9731271071492
1ibg,-366.4935599046138
1icj,-491.68652500538064
1ida,-172.11768966370786
1idb,-172.30212381649451
1idg,-70.29685670404574
1ie9,-232.6671464479977
1iem,-621.1145841358516
1iep,-482.37612757201566
1iew,-522.4281625114156
1if7,-224.8872420665565
1if8,-224.5535264810193
1igb,-249.36874741972423
1igj,-731.792516757549
1ih0,-60.572895406793904
1ihy,-1105.8731652192105
1ii5,-199.463726865216
